candidate,a_value,b_value,product,d_value,quotient,product_digit_tier,a_decade,nonzero_digit_count_a,factor_ratio
C13,16,9,144,9,16,3,1,2,1.7778
C13,90,2,180,2,90,3,9,1,45.0
C13,64,3,192,3,64,3,6,2,21.3333
C13,72,5,360,5,72,3,7,2,14.4
C13,58,5,290,5,58,3,5,2,11.6
C13,88,4,352,4,88,3,8,2,22.0
C13,95,2,190,2,95,3,9,2,47.5
C13,66,6,396,6,66,3,6,2,11.0
C13,98,5,490,5,98,3,9,2,19.6
C13,74,5,370,5,74,3,7,2,14.8
C13,83,7,581,7,83,3,8,2,11.8571
C13,11,5,55,5,11,2,1,2,2.2
C13,41,4,164,4,41,3,4,2,10.25
C13,22,9,198,9,22,3,2,2,2.4444
C13,62,4,248,4,62,3,6,2,15.5
C13,86,6,516,6,86,3,8,2,14.3333
C13,31,9,279,9,31,3,3,2,3.4444
C13,52,7,364,7,52,3,5,2,7.4286
C13,65,9,585,9,65,3,6,2,7.2222
C13,61,9,549,9,61,3,6,2,6.7778
C13,68,6,408,6,68,3,6,2,11.3333
C13,57,6,342,6,57,3,5,2,9.5
C13,32,6,192,6,32,3,3,2,5.3333
C13,18,9,162,9,18,3,1,2,2.0
C13,87,9,783,9,87,3,8,2,9.6667
C13,20,6,120,6,20,3,2,1,3.3333
C13,81,4,324,4,81,3,8,2,20.25
C13,86,6,516,6,86,3,8,2,14.3333
C13,28,6,168,6,28,3,2,2,4.6667
C13,14,8,112,8,14,3,1,2,1.75
C13,11,5,55,5,11,2,1,2,2.2
C13,98,2,196,2,98,3,9,2,49.0
C13,68,4,272,4,68,3,6,2,17.0
C13,52,5,260,5,52,3,5,2,10.4
C13,77,6,462,6,77,3,7,2,12.8333
C13,35,9,315,9,35,3,3,2,3.8889
C13,96,6,576,6,96,3,9,2,16.0
C13,49,4,196,4,49,3,4,2,12.25
C13,33,8,264,8,33,3,3,2,4.125
C13,66,7,462,7,66,3,6,2,9.4286
C13,63,9,567,9,63,3,6,2,7.0
C13,25,4,100,4,25,3,2,2,6.25
C13,73,3,219,3,73,3,7,2,24.3333
C13,80,7,560,7,80,3,8,1,11.4286
C13,94,3,282,3,94,3,9,2,31.3333
C13,61,7,427,7,61,3,6,2,8.7143
C13,65,5,325,5,65,3,6,2,13.0
C13,97,9,873,9,97,3,9,2,10.7778
C13,23,3,69,3,23,2,2,2,7.6667
C13,29,2,58,2,29,2,2,2,14.5
C13,73,2,146,2,73,3,7,2,36.5
C13,81,7,567,7,81,3,8,2,11.5714
C13,67,2,134,2,67,3,6,2,33.5
C13,82,2,164,2,82,3,8,2,41.0
C13,49,3,147,3,49,3,4,2,16.3333
C13,91,6,546,6,91,3,9,2,15.1667
C13,98,8,784,8,98,3,9,2,12.25
C13,91,6,546,6,91,3,9,2,15.1667
C13,40,4,160,4,40,3,4,1,10.0
C13,75,5,375,5,75,3,7,2,15.0
C13,76,9,684,9,76,3,7,2,8.4444
C13,86,5,430,5,86,3,8,2,17.2
C13,55,7,385,7,55,3,5,2,7.8571
C13,56,9,504,9,56,3,5,2,6.2222
C13,52,6,312,6,52,3,5,2,8.6667
C13,52,2,104,2,52,3,5,2,26.0
C13,47,4,188,4,47,3,4,2,11.75
C13,95,6,570,6,95,3,9,2,15.8333
C13,84,4,336,4,84,3,8,2,21.0
C13,16,9,144,9,16,3,1,2,1.7778
C13,29,7,203,7,29,3,2,2,4.1429
C13,81,3,243,3,81,3,8,2,27.0
C13,29,3,87,3,29,2,2,2,9.6667
C13,58,9,522,9,58,3,5,2,6.4444
C13,53,2,106,2,53,3,5,2,26.5
C13,91,7,637,7,91,3,9,2,13.0
C13,11,2,22,2,11,2,1,2,5.5
C13,45,2,90,2,45,2,4,2,22.5
C13,41,3,123,3,41,3,4,2,13.6667
C13,79,5,395,5,79,3,7,2,15.8
C13,84,5,420,5,84,3,8,2,16.8
C13,46,8,368,8,46,3,4,2,5.75
C13,25,8,200,8,25,3,2,2,3.125
C13,27,3,81,3,27,2,2,2,9.0
C13,58,6,348,6,58,3,5,2,9.6667
C13,21,2,42,2,21,2,2,2,10.5
C13,28,9,252,9,28,3,2,2,3.1111
C13,11,6,66,6,11,2,1,2,1.8333
C13,31,7,217,7,31,3,3,2,4.4286
C13,93,8,744,8,93,3,9,2,11.625
C13,43,4,172,4,43,3,4,2,10.75
C13,86,7,602,7,86,3,8,2,12.2857
C13,55,6,330,6,55,3,5,2,9.1667
C13,39,9,351,9,39,3,3,2,4.3333
C13,31,9,279,9,31,3,3,2,3.4444
C13,50,4,200,4,50,3,5,1,12.5
C13,65,3,195,3,65,3,6,2,21.6667
C13,36,5,180,5,36,3,3,2,7.2
C13,11,9,99,9,11,2,1,2,1.2222
C13,29,8,232,8,29,3,2,2,3.625
C13,80,2,160,2,80,3,8,1,40.0
C13,80,4,320,4,80,3,8,1,20.0
C13,20,9,180,9,20,3,2,1,2.2222
C13,15,3,45,3,15,2,1,2,5.0
C13,48,8,384,8,48,3,4,2,6.0
C13,55,3,165,3,55,3,5,2,18.3333
C13,24,3,72,3,24,2,2,2,8.0
C13,93,7,651,7,93,3,9,2,13.2857
C13,11,6,66,6,11,2,1,2,1.8333
C13,97,6,582,6,97,3,9,2,16.1667
C13,53,3,159,3,53,3,5,2,17.6667
C13,55,6,330,6,55,3,5,2,9.1667
C13,42,7,294,7,42,3,4,2,6.0
C13,80,4,320,4,80,3,8,1,20.0
C13,16,7,112,7,16,3,1,2,2.2857
C13,46,5,230,5,46,3,4,2,9.2
C13,20,8,160,8,20,3,2,1,2.5
C13,56,3,168,3,56,3,5,2,18.6667
C13,11,8,88,8,11,2,1,2,1.375
C13,97,2,194,2,97,3,9,2,48.5
C13,82,4,328,4,82,3,8,2,20.5
C13,87,4,348,4,87,3,8,2,21.75
C13,10,5,50,5,10,2,1,1,2.0
C13,37,2,74,2,37,2,3,2,18.5
C13,86,8,688,8,86,3,8,2,10.75
C13,30,5,150,5,30,3,3,1,6.0
C13,10,6,60,6,10,2,1,1,1.6667
C13,66,8,528,8,66,3,6,2,8.25
C13,69,3,207,3,69,3,6,2,23.0
C13,71,5,355,5,71,3,7,2,14.2
C13,28,4,112,4,28,3,2,2,7.0
C13,28,5,140,5,28,3,2,2,5.6
C13,98,5,490,5,98,3,9,2,19.6
C13,66,3,198,3,66,3,6,2,22.0
C13,65,2,130,2,65,3,6,2,32.5
C13,27,9,243,9,27,3,2,2,3.0
C13,44,2,88,2,44,2,4,2,22.0
C13,27,4,108,4,27,3,2,2,6.75
C13,90,4,360,4,90,3,9,1,22.5
C13,70,4,280,4,70,3,7,1,17.5
C13,65,8,520,8,65,3,6,2,8.125
C13,49,7,343,7,49,3,4,2,7.0
C13,98,2,196,2,98,3,9,2,49.0
C13,35,7,245,7,35,3,3,2,5.0
C13,32,7,224,7,32,3,3,2,4.5714
C13,11,3,33,3,11,2,1,2,3.6667
C13,30,8,240,8,30,3,3,1,3.75
C13,72,7,504,7,72,3,7,2,10.2857
C13,90,2,180,2,90,3,9,1,45.0
C13,49,7,343,7,49,3,4,2,7.0
C13,63,9,567,9,63,3,6,2,7.0
C13,14,9,126,9,14,3,1,2,1.5556
C13,85,6,510,6,85,3,8,2,14.1667
C13,91,6,546,6,91,3,9,2,15.1667
C13,11,8,88,8,11,2,1,2,1.375
C13,81,9,729,9,81,3,8,2,9.0
C13,48,4,192,4,48,3,4,2,12.0
C13,45,7,315,7,45,3,4,2,6.4286
C13,46,7,322,7,46,3,4,2,6.5714
C13,76,3,228,3,76,3,7,2,25.3333
C13,97,8,776,8,97,3,9,2,12.125
C13,70,3,210,3,70,3,7,1,23.3333
C13,57,8,456,8,57,3,5,2,7.125
C13,90,9,810,9,90,3,9,1,10.0
C13,58,2,116,2,58,3,5,2,29.0
C13,63,3,189,3,63,3,6,2,21.0
C13,20,9,180,9,20,3,2,1,2.2222
C13,94,5,470,5,94,3,9,2,18.8
C13,11,7,77,7,11,2,1,2,1.5714
C13,26,6,156,6,26,3,2,2,4.3333
C13,70,5,350,5,70,3,7,1,14.0
C13,42,4,168,4,42,3,4,2,10.5
C13,87,8,696,8,87,3,8,2,10.875
C13,41,2,82,2,41,2,4,2,20.5
C13,78,2,156,2,78,3,7,2,39.0
C13,67,6,402,6,67,3,6,2,11.1667
C13,41,7,287,7,41,3,4,2,5.8571
C13,15,8,120,8,15,3,1,2,1.875
C13,41,2,82,2,41,2,4,2,20.5
C13,91,6,546,6,91,3,9,2,15.1667
C13,10,8,80,8,10,2,1,1,1.25
C13,52,4,208,4,52,3,5,2,13.0
C13,42,5,210,5,42,3,4,2,8.4
C13,59,5,295,5,59,3,5,2,11.8
C13,79,9,711,9,79,3,7,2,8.7778
C13,68,7,476,7,68,3,6,2,9.7143
C13,39,6,234,6,39,3,3,2,6.5
C13,48,8,384,8,48,3,4,2,6.0
C13,47,9,423,9,47,3,4,2,5.2222
C13,80,2,160,2,80,3,8,1,40.0
C13,49,7,343,7,49,3,4,2,7.0
C13,62,8,496,8,62,3,6,2,7.75
C13,47,2,94,2,47,2,4,2,23.5
C13,22,5,110,5,22,3,2,2,4.4
C13,81,2,162,2,81,3,8,2,40.5
C13,79,5,395,5,79,3,7,2,15.8
C13,36,8,288,8,36,3,3,2,4.5
C13,14,9,126,9,14,3,1,2,1.5556
C13,82,9,738,9,82,3,8,2,9.1111
C13,23,6,138,6,23,3,2,2,3.8333
C13,54,6,324,6,54,3,5,2,9.0
C13,57,7,399,7,57,3,5,2,8.1429
C13,57,7,399,7,57,3,5,2,8.1429
C13,43,3,129,3,43,3,4,2,14.3333
C13,46,7,322,7,46,3,4,2,6.5714
C13,39,3,117,3,39,3,3,2,13.0
C13,68,8,544,8,68,3,6,2,8.5
C13,70,5,350,5,70,3,7,1,14.0
C13,82,4,328,4,82,3,8,2,20.5
C13,27,7,189,7,27,3,2,2,3.8571
C13,85,9,765,9,85,3,8,2,9.4444
C13,73,4,292,4,73,3,7,2,18.25
C13,70,5,350,5,70,3,7,1,14.0
C13,46,3,138,3,46,3,4,2,15.3333
C13,27,2,54,2,27,2,2,2,13.5
C13,35,9,315,9,35,3,3,2,3.8889
C13,77,3,231,3,77,3,7,2,25.6667
C13,67,4,268,4,67,3,6,2,16.75
C13,36,6,216,6,36,3,3,2,6.0
C13,40,8,320,8,40,3,4,1,5.0
C13,89,6,534,6,89,3,8,2,14.8333
C13,98,3,294,3,98,3,9,2,32.6667
C13,19,6,114,6,19,3,1,2,3.1667
C13,37,9,333,9,37,3,3,2,4.1111
C13,32,6,192,6,32,3,3,2,5.3333
C13,52,4,208,4,52,3,5,2,13.0
C13,58,7,406,7,58,3,5,2,8.2857
C13,99,9,891,9,99,3,9,2,11.0
C13,37,5,185,5,37,3,3,2,7.4
C13,69,5,345,5,69,3,6,2,13.8
C13,29,5,145,5,29,3,2,2,5.8
C13,61,6,366,6,61,3,6,2,10.1667
C13,47,7,329,7,47,3,4,2,6.7143
C13,93,9,837,9,93,3,9,2,10.3333
C13,10,7,70,7,10,2,1,1,1.4286
C13,63,3,189,3,63,3,6,2,21.0
C13,69,7,483,7,69,3,6,2,9.8571
C13,95,9,855,9,95,3,9,2,10.5556
C13,29,9,261,9,29,3,2,2,3.2222
C13,61,7,427,7,61,3,6,2,8.7143
C13,96,9,864,9,96,3,9,2,10.6667
C13,80,5,400,5,80,3,8,1,16.0
C13,73,4,292,4,73,3,7,2,18.25
C13,73,2,146,2,73,3,7,2,36.5
C13,25,2,50,2,25,2,2,2,12.5
C13,95,7,665,7,95,3,9,2,13.5714
C13,72,4,288,4,72,3,7,2,18.0
C13,88,5,440,5,88,3,8,2,17.6
C13,59,8,472,8,59,3,5,2,7.375
C13,79,3,237,3,79,3,7,2,26.3333
C13,48,6,288,6,48,3,4,2,8.0
C13,55,6,330,6,55,3,5,2,9.1667
C13,57,6,342,6,57,3,5,2,9.5
C13,83,2,166,2,83,3,8,2,41.5
C13,47,8,376,8,47,3,4,2,5.875
C13,45,3,135,3,45,3,4,2,15.0
C13,42,3,126,3,42,3,4,2,14.0
C13,53,6,318,6,53,3,5,2,8.8333
C13,86,2,172,2,86,3,8,2,43.0
C13,28,7,196,7,28,3,2,2,4.0
C13,60,6,360,6,60,3,6,1,10.0
C13,76,6,456,6,76,3,7,2,12.6667
C13,98,3,294,3,98,3,9,2,32.6667
C13,68,3,204,3,68,3,6,2,22.6667
C13,81,5,405,5,81,3,8,2,16.2
C13,31,3,93,3,31,2,3,2,10.3333
C13,74,4,296,4,74,3,7,2,18.5
C13,65,8,520,8,65,3,6,2,8.125
C13,74,8,592,8,74,3,7,2,9.25
C13,42,8,336,8,42,3,4,2,5.25
C13,88,9,792,9,88,3,8,2,9.7778
C13,21,6,126,6,21,3,2,2,3.5
C13,20,3,60,3,20,2,2,1,6.6667
C13,51,3,153,3,51,3,5,2,17.0
C13,89,6,534,6,89,3,8,2,14.8333
C13,58,9,522,9,58,3,5,2,6.4444
C13,34,7,238,7,34,3,3,2,4.8571
C13,78,3,234,3,78,3,7,2,26.0
C13,31,7,217,7,31,3,3,2,4.4286
C13,33,5,165,5,33,3,3,2,6.6
C13,90,4,360,4,90,3,9,1,22.5
C13,48,9,432,9,48,3,4,2,5.3333
C13,83,9,747,9,83,3,8,2,9.2222
C13,26,2,52,2,26,2,2,2,13.0
C13,82,5,410,5,82,3,8,2,16.4
C13,11,6,66,6,11,2,1,2,1.8333
C13,87,7,609,7,87,3,8,2,12.4286
C13,76,7,532,7,76,3,7,2,10.8571
C13,64,3,192,3,64,3,6,2,21.3333
C13,32,7,224,7,32,3,3,2,4.5714
C13,69,9,621,9,69,3,6,2,7.6667
C13,22,7,154,7,22,3,2,2,3.1429
C13,95,9,855,9,95,3,9,2,10.5556
C13,67,8,536,8,67,3,6,2,8.375
C13,22,7,154,7,22,3,2,2,3.1429
C13,96,6,576,6,96,3,9,2,16.0
C13,61,2,122,2,61,3,6,2,30.5
C13,86,9,774,9,86,3,8,2,9.5556
C13,81,9,729,9,81,3,8,2,9.0
C13,68,7,476,7,68,3,6,2,9.7143
C13,94,4,376,4,94,3,9,2,23.5
C13,69,5,345,5,69,3,6,2,13.8
C13,47,7,329,7,47,3,4,2,6.7143
C13,32,4,128,4,32,3,3,2,8.0
C13,96,8,768,8,96,3,9,2,12.0
C13,22,7,154,7,22,3,2,2,3.1429
C13,78,9,702,9,78,3,7,2,8.6667
C13,79,9,711,9,79,3,7,2,8.7778
C13,97,4,388,4,97,3,9,2,24.25
C13,73,3,219,3,73,3,7,2,24.3333
C13,24,8,192,8,24,3,2,2,3.0
C13,47,9,423,9,47,3,4,2,5.2222
C13,23,8,184,8,23,3,2,2,2.875
C13,32,5,160,5,32,3,3,2,6.4
C13,30,5,150,5,30,3,3,1,6.0
C13,53,5,265,5,53,3,5,2,10.6
C13,33,2,66,2,33,2,3,2,16.5
C13,15,5,75,5,15,2,1,2,3.0
C13,62,5,310,5,62,3,6,2,12.4
C13,11,7,77,7,11,2,1,2,1.5714
C13,46,9,414,9,46,3,4,2,5.1111
C13,91,3,273,3,91,3,9,2,30.3333
C13,84,2,168,2,84,3,8,2,42.0
C13,65,9,585,9,65,3,6,2,7.2222
C13,62,7,434,7,62,3,6,2,8.8571
C13,16,9,144,9,16,3,1,2,1.7778
C13,41,9,369,9,41,3,4,2,4.5556
C13,64,2,128,2,64,3,6,2,32.0
C13,17,8,136,8,17,3,1,2,2.125
C13,54,6,324,6,54,3,5,2,9.0
C13,92,4,368,4,92,3,9,2,23.0
C13,75,8,600,8,75,3,7,2,9.375
C13,26,2,52,2,26,2,2,2,13.0
C13,46,9,414,9,46,3,4,2,5.1111
C13,25,3,75,3,25,2,2,2,8.3333
C13,53,2,106,2,53,3,5,2,26.5
C13,41,5,205,5,41,3,4,2,8.2
C13,28,2,56,2,28,2,2,2,14.0
C13,61,3,183,3,61,3,6,2,20.3333
C13,61,8,488,8,61,3,6,2,7.625
C13,11,3,33,3,11,2,1,2,3.6667
C13,24,4,96,4,24,2,2,2,6.0
C13,50,8,400,8,50,3,5,1,6.25
C13,13,4,52,4,13,2,1,2,3.25
C13,28,8,224,8,28,3,2,2,3.5
C13,37,9,333,9,37,3,3,2,4.1111
C13,76,7,532,7,76,3,7,2,10.8571
C13,86,4,344,4,86,3,8,2,21.5
C13,61,6,366,6,61,3,6,2,10.1667
C13,39,9,351,9,39,3,3,2,4.3333
C13,58,6,348,6,58,3,5,2,9.6667
C13,86,9,774,9,86,3,8,2,9.5556
C13,58,2,116,2,58,3,5,2,29.0
C13,46,4,184,4,46,3,4,2,11.5
C13,49,9,441,9,49,3,4,2,5.4444
C13,32,8,256,8,32,3,3,2,4.0
C13,46,7,322,7,46,3,4,2,6.5714
C13,11,7,77,7,11,2,1,2,1.5714
C13,23,9,207,9,23,3,2,2,2.5556
C13,93,2,186,2,93,3,9,2,46.5
C13,68,7,476,7,68,3,6,2,9.7143
C13,90,6,540,6,90,3,9,1,15.0
C13,76,3,228,3,76,3,7,2,25.3333
C13,32,5,160,5,32,3,3,2,6.4
C13,26,9,234,9,26,3,2,2,2.8889
C13,19,5,95,5,19,2,1,2,3.8
C13,30,5,150,5,30,3,3,1,6.0
C13,87,6,522,6,87,3,8,2,14.5
C13,80,3,240,3,80,3,8,1,26.6667
C13,85,2,170,2,85,3,8,2,42.5
C13,78,8,624,8,78,3,7,2,9.75
C13,73,3,219,3,73,3,7,2,24.3333
C13,17,5,85,5,17,2,1,2,3.4
C13,60,2,120,2,60,3,6,1,30.0
C13,25,3,75,3,25,2,2,2,8.3333
C13,80,8,640,8,80,3,8,1,10.0
C13,74,5,370,5,74,3,7,2,14.8
C13,41,7,287,7,41,3,4,2,5.8571
C13,89,8,712,8,89,3,8,2,11.125
C13,67,5,335,5,67,3,6,2,13.4
C13,31,3,93,3,31,2,3,2,10.3333
C13,77,8,616,8,77,3,7,2,9.625
C13,48,3,144,3,48,3,4,2,16.0
C13,32,2,64,2,32,2,3,2,16.0
C13,79,9,711,9,79,3,7,2,8.7778
C13,89,4,356,4,89,3,8,2,22.25
C13,52,2,104,2,52,3,5,2,26.0
C13,28,3,84,3,28,2,2,2,9.3333
C13,82,6,492,6,82,3,8,2,13.6667
C13,14,8,112,8,14,3,1,2,1.75
C13,47,2,94,2,47,2,4,2,23.5
C13,37,7,259,7,37,3,3,2,5.2857
C13,51,4,204,4,51,3,5,2,12.75
C13,36,7,252,7,36,3,3,2,5.1429
C13,75,9,675,9,75,3,7,2,8.3333
C13,79,4,316,4,79,3,7,2,19.75
C13,93,2,186,2,93,3,9,2,46.5
C13,60,2,120,2,60,3,6,1,30.0
C13,87,6,522,6,87,3,8,2,14.5
C13,99,7,693,7,99,3,9,2,14.1429
C13,20,8,160,8,20,3,2,1,2.5
C13,24,6,144,6,24,3,2,2,4.0
C13,66,9,594,9,66,3,6,2,7.3333
C13,51,9,459,9,51,3,5,2,5.6667
C13,87,2,174,2,87,3,8,2,43.5
C13,64,4,256,4,64,3,6,2,16.0
C13,35,2,70,2,35,2,3,2,17.5
C13,41,4,164,4,41,3,4,2,10.25
C13,22,2,44,2,22,2,2,2,11.0
C13,81,3,243,3,81,3,8,2,27.0
C13,12,2,24,2,12,2,1,2,6.0
C13,32,7,224,7,32,3,3,2,4.5714
C13,87,4,348,4,87,3,8,2,21.75
C13,74,9,666,9,74,3,7,2,8.2222
C13,81,8,648,8,81,3,8,2,10.125
C13,71,2,142,2,71,3,7,2,35.5
C13,47,9,423,9,47,3,4,2,5.2222
C13,17,2,34,2,17,2,1,2,8.5
C13,15,5,75,5,15,2,1,2,3.0
C13,32,8,256,8,32,3,3,2,4.0
C13,65,8,520,8,65,3,6,2,8.125
C13,96,3,288,3,96,3,9,2,32.0
C13,98,2,196,2,98,3,9,2,49.0
C13,24,6,144,6,24,3,2,2,4.0
C13,76,4,304,4,76,3,7,2,19.0
C13,45,3,135,3,45,3,4,2,15.0
C13,28,6,168,6,28,3,2,2,4.6667
C13,17,7,119,7,17,3,1,2,2.4286
C13,79,4,316,4,79,3,7,2,19.75
C13,63,2,126,2,63,3,6,2,31.5
C13,39,8,312,8,39,3,3,2,4.875
C13,47,4,188,4,47,3,4,2,11.75
C13,98,6,588,6,98,3,9,2,16.3333
C13,46,8,368,8,46,3,4,2,5.75
C13,26,5,130,5,26,3,2,2,5.2
C13,24,7,168,7,24,3,2,2,3.4286
C13,32,4,128,4,32,3,3,2,8.0
C13,56,5,280,5,56,3,5,2,11.2
C13,79,5,395,5,79,3,7,2,15.8
C13,71,5,355,5,71,3,7,2,14.2
C13,28,7,196,7,28,3,2,2,4.0
C13,67,4,268,4,67,3,6,2,16.75
C13,85,7,595,7,85,3,8,2,12.1429
C13,50,6,300,6,50,3,5,1,8.3333
C13,50,2,100,2,50,3,5,1,25.0
C13,30,8,240,8,30,3,3,1,3.75
C13,12,7,84,7,12,2,1,2,1.7143
C13,48,5,240,5,48,3,4,2,9.6
C13,57,9,513,9,57,3,5,2,6.3333
C13,92,3,276,3,92,3,9,2,30.6667
C13,21,7,147,7,21,3,2,2,3.0
C13,33,6,198,6,33,3,3,2,5.5
C13,68,3,204,3,68,3,6,2,22.6667
C13,11,9,99,9,11,2,1,2,1.2222
C13,93,4,372,4,93,3,9,2,23.25
C13,36,5,180,5,36,3,3,2,7.2
C13,49,3,147,3,49,3,4,2,16.3333
C13,47,2,94,2,47,2,4,2,23.5
C13,16,7,112,7,16,3,1,2,2.2857
C13,70,6,420,6,70,3,7,1,11.6667
C13,89,9,801,9,89,3,8,2,9.8889
C13,55,5,275,5,55,3,5,2,11.0
C13,18,8,144,8,18,3,1,2,2.25
C13,89,3,267,3,89,3,8,2,29.6667
C13,39,2,78,2,39,2,3,2,19.5
C13,81,3,243,3,81,3,8,2,27.0
C13,77,7,539,7,77,3,7,2,11.0
C13,68,3,204,3,68,3,6,2,22.6667
C13,10,6,60,6,10,2,1,1,1.6667
C13,60,7,420,7,60,3,6,1,8.5714
C13,11,4,44,4,11,2,1,2,2.75
C13,92,5,460,5,92,3,9,2,18.4
C13,80,4,320,4,80,3,8,1,20.0
C13,39,8,312,8,39,3,3,2,4.875
C13,72,9,648,9,72,3,7,2,8.0
C13,27,4,108,4,27,3,2,2,6.75
C13,44,4,176,4,44,3,4,2,11.0
C13,29,2,58,2,29,2,2,2,14.5
C13,79,4,316,4,79,3,7,2,19.75
C13,28,9,252,9,28,3,2,2,3.1111
C13,75,2,150,2,75,3,7,2,37.5
C13,45,2,90,2,45,2,4,2,22.5
C13,34,9,306,9,34,3,3,2,3.7778
C13,95,4,380,4,95,3,9,2,23.75
C13,21,2,42,2,21,2,2,2,10.5
C13,11,9,99,9,11,2,1,2,1.2222
C13,89,2,178,2,89,3,8,2,44.5
C13,89,6,534,6,89,3,8,2,14.8333
C13,48,4,192,4,48,3,4,2,12.0
C13,78,4,312,4,78,3,7,2,19.5
C13,56,5,280,5,56,3,5,2,11.2
C13,95,2,190,2,95,3,9,2,47.5
C13,76,2,152,2,76,3,7,2,38.0
C13,99,3,297,3,99,3,9,2,33.0
C13,20,7,140,7,20,3,2,1,2.8571
C13,54,9,486,9,54,3,5,2,6.0
C13,40,7,280,7,40,3,4,1,5.7143
C13,19,7,133,7,19,3,1,2,2.7143
C13,30,6,180,6,30,3,3,1,5.0
C13,85,9,765,9,85,3,8,2,9.4444
C13,64,9,576,9,64,3,6,2,7.1111
C13,78,9,702,9,78,3,7,2,8.6667
C13,59,5,295,5,59,3,5,2,11.8
C13,14,2,28,2,14,2,1,2,7.0
C13,28,7,196,7,28,3,2,2,4.0
C13,47,3,141,3,47,3,4,2,15.6667
C13,57,5,285,5,57,3,5,2,11.4
C13,75,4,300,4,75,3,7,2,18.75
C13,32,4,128,4,32,3,3,2,8.0
C13,19,7,133,7,19,3,1,2,2.7143
C13,20,8,160,8,20,3,2,1,2.5
C13,59,2,118,2,59,3,5,2,29.5
C13,75,9,675,9,75,3,7,2,8.3333
C13,49,7,343,7,49,3,4,2,7.0
C13,41,4,164,4,41,3,4,2,10.25
C13,83,6,498,6,83,3,8,2,13.8333
C13,92,3,276,3,92,3,9,2,30.6667
C13,76,2,152,2,76,3,7,2,38.0
C13,47,6,282,6,47,3,4,2,7.8333
C13,59,7,413,7,59,3,5,2,8.4286
C13,89,9,801,9,89,3,8,2,9.8889
C13,92,8,736,8,92,3,9,2,11.5
C13,56,5,280,5,56,3,5,2,11.2
C13,60,8,480,8,60,3,6,1,7.5
C13,62,8,496,8,62,3,6,2,7.75
C13,83,6,498,6,83,3,8,2,13.8333
C13,56,6,336,6,56,3,5,2,9.3333
C13,59,7,413,7,59,3,5,2,8.4286
C13,30,7,210,7,30,3,3,1,4.2857
C13,28,7,196,7,28,3,2,2,4.0
C13,20,4,80,4,20,2,2,1,5.0
C13,32,5,160,5,32,3,3,2,6.4
C13,88,2,176,2,88,3,8,2,44.0
C13,58,4,232,4,58,3,5,2,14.5
C13,80,8,640,8,80,3,8,1,10.0
C13,28,7,196,7,28,3,2,2,4.0
C13,71,5,355,5,71,3,7,2,14.2
C13,45,3,135,3,45,3,4,2,15.0
C13,91,8,728,8,91,3,9,2,11.375
C13,29,2,58,2,29,2,2,2,14.5
C13,59,4,236,4,59,3,5,2,14.75
C13,41,4,164,4,41,3,4,2,10.25
C13,30,2,60,2,30,2,3,1,15.0
C13,43,9,387,9,43,3,4,2,4.7778
C13,90,8,720,8,90,3,9,1,11.25
C13,87,8,696,8,87,3,8,2,10.875
C13,10,4,40,4,10,2,1,1,2.5
C13,77,7,539,7,77,3,7,2,11.0
C13,49,4,196,4,49,3,4,2,12.25
C13,78,5,390,5,78,3,7,2,15.6
C13,15,4,60,4,15,2,1,2,3.75
C13,17,7,119,7,17,3,1,2,2.4286
C13,12,8,96,8,12,2,1,2,1.5
C13,32,3,96,3,32,2,3,2,10.6667
C13,15,5,75,5,15,2,1,2,3.0
C13,28,4,112,4,28,3,2,2,7.0
C13,99,8,792,8,99,3,9,2,12.375
C13,94,7,658,7,94,3,9,2,13.4286
C13,56,2,112,2,56,3,5,2,28.0
C13,47,5,235,5,47,3,4,2,9.4
C13,56,4,224,4,56,3,5,2,14.0
C13,29,5,145,5,29,3,2,2,5.8
C13,41,5,205,5,41,3,4,2,8.2
C13,71,3,213,3,71,3,7,2,23.6667
C13,31,4,124,4,31,3,3,2,7.75
C13,41,4,164,4,41,3,4,2,10.25
C13,86,4,344,4,86,3,8,2,21.5
C13,69,6,414,6,69,3,6,2,11.5
C13,26,5,130,5,26,3,2,2,5.2
C13,20,6,120,6,20,3,2,1,3.3333
C13,80,2,160,2,80,3,8,1,40.0
C13,38,3,114,3,38,3,3,2,12.6667
C13,73,6,438,6,73,3,7,2,12.1667
C13,11,2,22,2,11,2,1,2,5.5
C13,91,3,273,3,91,3,9,2,30.3333
C13,28,5,140,5,28,3,2,2,5.6
C13,73,9,657,9,73,3,7,2,8.1111
C13,99,5,495,5,99,3,9,2,19.8
C13,51,4,204,4,51,3,5,2,12.75
C13,34,5,170,5,34,3,3,2,6.8
C13,47,3,141,3,47,3,4,2,15.6667
C13,51,7,357,7,51,3,5,2,7.2857
C13,91,2,182,2,91,3,9,2,45.5
C13,61,2,122,2,61,3,6,2,30.5
C13,93,4,372,4,93,3,9,2,23.25
C13,45,9,405,9,45,3,4,2,5.0
C13,70,9,630,9,70,3,7,1,7.7778
C13,96,6,576,6,96,3,9,2,16.0
C13,71,4,284,4,71,3,7,2,17.75
C13,90,8,720,8,90,3,9,1,11.25
C13,78,4,312,4,78,3,7,2,19.5
C13,20,3,60,3,20,2,2,1,6.6667
C13,28,2,56,2,28,2,2,2,14.0
C13,16,3,48,3,16,2,1,2,5.3333
C13,19,9,171,9,19,3,1,2,2.1111
C13,33,2,66,2,33,2,3,2,16.5
